"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"07/05/2024";"1800";"31,4";"28,0";"923,5";"1,0";"360,0";"1,3";"";"";"";""
"07/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"08/05/2024";"0000";"25,8";"51,0";"925,1";"2,6";"10,0";"0,0";"";"29,7";"";""
"08/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"08/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"08/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"08/05/2024";"1200";"24,9";"54,0";"925,8";"4,6";"360,0";"0,0";"";"";"";"0,0"
"08/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"08/05/2024";"1800";"29,1";"37,0";"924,9";"5,7";"330,0";"1,3";"";"";"";""
"08/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"09/05/2024";"0000";"26,1";"42,0";"927,4";"2,1";"350,0";"0,0";"";"29,9";"";""
"09/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"09/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"09/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"09/05/2024";"1200";"25,3";"50,0";"929,2";"2,6";"20,0";"2,5";"";"";"";"0,0"
"09/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"09/05/2024";"1800";"29,9";"49,0";"926,0";"1,0";"160,0";"0,0";"";"";"";""
"09/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"10/05/2024";"0000";"21,1";"89,0";"928,8";"5,1";"150,0";"6,3";"";"28,7";"";""
"10/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"10/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"10/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"10/05/2024";"1200";"22,4";"71,0";"928,8";"3,6";"80,0";"5,0";"";"";"";"0,0"
"10/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"10/05/2024";"1800";"28,7";"38,0";"924,1";"1,5";"100,0";"5,0";"";"";"";""
"10/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"11/05/2024";"0000";"20,7";"89,0";"925,4";"0,0";"0,0";"0,0";"";"29,4";"";""
"11/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"11/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"11/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"11/05/2024";"1200";"23,7";"64,0";"926,1";"3,1";"10,0";"5,0";"";"";"";"0,0"
"11/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"11/05/2024";"1800";"29,0";"32,0";"923,1";"4,6";"320,0";"3,8";"";"";"";""
"11/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"12/05/2024";"0000";"25,1";"43,0";"924,0";"2,1";"340,0";"0,0";"";"29,3";"";""
"12/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"12/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"12/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"12/05/2024";"1200";"24,1";"55,0";"924,6";"4,1";"340,0";"0,0";"";"";"";"0,0"
"12/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"12/05/2024";"1800";"29,3";"29,0";"921,8";"6,7";"330,0";"2,5";"";"";"";""
"12/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"13/05/2024";"0000";"25,2";"41,0";"923,4";"3,6";"330,0";"0,0";"";"29,8";"";""
"13/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"13/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"13/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"13/05/2024";"1200";"24,3";"47,0";"924,3";"7,7";"320,0";"0,0";"";"";"";"0,0"
"13/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"13/05/2024";"1800";"29,4";"28,0";"921,8";"7,7";"320,0";"2,5";"";"";"";""
"13/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"14/05/2024";"0000";"26,2";"34,0";"924,4";"1,5";"290,0";"5,0";"";"20,0";"";""
"14/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"14/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"14/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"14/05/2024";"1200";"19,9";"83,0";"927,2";"3,6";"180,0";"10,0";"";"";"19,3";"0,0"
"14/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"14/05/2024";"1800";"19,6";"81,0";"925,9";"4,1";"190,0";"10,0";"";"";"";""
"14/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"15/05/2024";"0000";"17,7";"85,0";"927,5";"5,1";"190,0";"8,8";"";"17,6";"";""
"15/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"15/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"15/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"15/05/2024";"1200";"16,7";"88,0";"929,2";"4,6";"170,0";"10,0";"";"";"16,4";"3,0"
"15/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"15/05/2024";"1800";"17,6";"82,0";"927,1";"4,1";"140,0";"10,0";"";"";"";""
"15/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"16/05/2024";"0000";"16,4";"87,0";"928,0";"3,1";"130,0";"10,0";"";"28,9";"";""
"16/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"16/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"16/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"16/05/2024";"1200";"19,1";"82,0";"927,9";"2,1";"30,0";"8,8";"";"";"16,3";"0,4"
"16/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"16/05/2024";"1800";"28,5";"45,0";"924,1";"4,1";"330,0";"5,0";"";"";"";""
"16/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"17/05/2024";"0000";"24,4";"55,0";"926,4";"2,1";"20,0";"0,0";"";"30,5";"";""
"17/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"17/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"17/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"17/05/2024";"1200";"24,9";"54,0";"928,4";"4,1";"350,0";"3,8";"";"";"";"0,0"
"17/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"17/05/2024";"1800";"30,1";"29,0";"925,1";"6,7";"330,0";"1,3";"";"";"";""
"17/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"18/05/2024";"0000";"25,3";"45,0";"927,2";"1,0";"20,0";"0,0";"";"29,2";"";""
"18/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"18/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"18/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"18/05/2024";"1200";"21,3";"76,0";"928,9";"1,0";"30,0";"0,0";"";"";"18,0";"0,0"
"18/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"18/05/2024";"1800";"29,1";"34,0";"925,8";"4,1";"310,0";"0,0";"";"";"";""
"18/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"19/05/2024";"0000";"20,4";"85,0";"928,6";"3,1";"160,0";"8,8";"";"24,7";"";""
"19/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"19/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"19/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"19/05/2024";"1200";"19,4";"83,0";"929,8";"4,6";"180,0";"10,0";"";"";"18,7";"0,0"
"19/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"19/05/2024";"1800";"23,6";"66,0";"927,2";"4,1";"140,0";"5,0";"";"";"";""
"19/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"20/05/2024";"0000";"19,5";"87,0";"928,5";"2,6";"130,0";"5,0";"";"24,8";"";""
"20/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"20/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"20/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"20/05/2024";"1200";"22,2";"79,0";"928,8";"2,6";"320,0";"1,3";"";"";"19,3";"0,1"
"20/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"20/05/2024";"1800";"19,5";"88,0";"927,4";"5,1";"180,0";"10,0";"";"";"";""
"20/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"21/05/2024";"0000";"16,8";"92,0";"930,2";"3,6";"140,0";"10,0";"";"24,0";"";""
"21/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"21/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"21/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"21/05/2024";"1200";"17,3";"86,0";"932,2";"3,6";"120,0";"8,8";"";"";"15,9";"0,0"
"21/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"21/05/2024";"1800";"24,0";"62,0";"929,3";"3,1";"110,0";"0,0";"";"";"";""
"21/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"22/05/2024";"0000";"17,4";"93,0";"930,6";"3,1";"150,0";"0,0";"";"27,9";"";""
"22/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"22/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"22/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"22/05/2024";"1200";"19,6";"84,0";"931,4";"3,1";"40,0";"3,8";"";"";"17,0";"0,0"
"22/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"22/05/2024";"1800";"27,9";"40,0";"927,9";"1,5";"120,0";"1,3";"";"";"";""
"22/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"23/05/2024";"0000";"22,7";"62,0";"928,7";"2,1";"110,0";"0,0";"";"27,8";"";""
"23/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"23/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"23/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"23/05/2024";"1200";"21,7";"62,0";"928,9";"3,6";"330,0";"5,0";"";"";"19,0";"0,0"
"23/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"23/05/2024";"1800";"27,8";"31,0";"925,1";"5,1";"340,0";"0,0";"";"";"";""
"23/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"24/05/2024";"0000";"23,4";"39,0";"925,6";"3,1";"10,0";"0,0";"";"24,9";"";""
"24/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"24/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"24/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"24/05/2024";"1200";"23,6";"51,0";"926,1";"5,1";"350,0";"0,0";"";"";"19,9";"0,0"
"24/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"24/05/2024";"1800";"18,3";"86,0";"926,4";"2,6";"290,0";"10,0";"";"";"";""
"24/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"25/05/2024";"0000";"17,5";"82,0";"925,4";"5,1";"320,0";"0,0";"";"18,1";"";""
"25/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"25/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"25/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"25/05/2024";"1200";"17,0";"84,0";"929,6";"4,1";"170,0";"7,5";"";"";"15,8";"0,8"
"25/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"25/05/2024";"1800";"16,0";"85,0";"928,9";"5,1";"160,0";"10,0";"";"";"";""
"25/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"26/05/2024";"0000";"13,9";"92,0";"930,7";"4,6";"160,0";"10,0";"";"16,0";"";""
"26/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"26/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"26/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"26/05/2024";"1200";"14,4";"93,0";"932,0";"3,6";"160,0";"10,0";"";"";"13,9";"5,0"
"26/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"26/05/2024";"1800";"15,9";"86,0";"930,1";"4,6";"150,0";"10,0";"";"";"";""
"26/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"27/05/2024";"0000";"14,9";"91,0";"931,2";"4,1";"150,0";"10,0";"";"19,0";"";""
"27/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"27/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"27/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"27/05/2024";"1200";"16,0";"93,0";"930,1";"3,1";"60,0";"10,0";"";"";"14,7";""
"27/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"27/05/2024";"1800";"18,6";"86,0";"927,4";"4,1";"40,0";"8,8";"";"";"";""
"27/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"28/05/2024";"0000";"17,2";"93,0";"927,8";"3,6";"30,0";"10,0";"";"20,5";"";""
"28/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"28/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"28/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"28/05/2024";"1200";"18,8";"82,0";"928,2";"5,7";"300,0";"8,8";"";"";"17,2";"0,2"
"28/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"28/05/2024";"1800";"20,5";"68,0";"926,2";"8,7";"310,0";"7,5";"";"";"";""
"28/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"29/05/2024";"0000";"15,8";"77,0";"928,2";"6,2";"300,0";"2,5";"";"19,4";"";""
"29/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"29/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"29/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"29/05/2024";"1200";"13,1";"70,0";"930,3";"3,1";"310,0";"0,0";"";"";"10,3";"0,0"
"29/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"29/05/2024";"1800";"19,1";"46,0";"929,2";"";"";"2,5";"";"";"";""
"29/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"30/05/2024";"0000";"12,3";"85,0";"931,6";"4,1";"160,0";"8,8";"";"17,7";"";""
"30/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"30/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"30/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"30/05/2024";"1200";"14,0";"81,0";"932,4";"2,6";"120,0";"7,5";"";"";"11,3";"0,0"
"30/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"30/05/2024";"1800";"17,5";"56,0";"930,4";"4,1";"160,0";"7,5";"";"";"";""
"30/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"31/05/2024";"0000";"12,1";"89,0";"932,6";"3,1";"160,0";"2,5";"";"19,8";"";""
"31/05/2024";"0300";"";"";"";"";"";"";"";"";"";""
"31/05/2024";"0600";"";"";"";"";"";"";"";"";"";""
"31/05/2024";"0900";"";"";"";"";"";"";"";"";"";""
"31/05/2024";"1200";"14,7";"84,0";"933,9";"3,6";"140,0";"6,3";"";"";"12,1";"0,0"
"31/05/2024";"1500";"";"";"";"";"";"";"";"";"";""
"31/05/2024";"1800";"19,0";"61,0";"931,1";"4,6";"140,0";"5,0";"";"";"";""
"31/05/2024";"2100";"";"";"";"";"";"";"";"";"";""
"01/06/2024";"0000";"14,4";"86,0";"933,3";"3,6";"130,0";"7,5";"";"23,5";"";""
"01/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"01/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"01/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"01/06/2024";"1200";"15,6";"73,0";"934,3";"4,6";"60,0";"0,0";"";"";"14,1";"0,0"
"01/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"01/06/2024";"1800";"23,2";"38,0";"931,2";"2,1";"20,0";"0,0";"";"";"";""
"01/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"02/06/2024";"0000";"16,2";"84,0";"932,6";"2,1";"200,0";"0,0";"";"24,7";"";""
"02/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"02/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"02/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"02/06/2024";"1200";"16,9";"74,0";"933,4";"2,1";"60,0";"3,8";"";"";"13,7";"0,0"
"02/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"02/06/2024";"1800";"24,7";"39,0";"930,2";"2,1";"360,0";"0,0";"";"";"";""
"02/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"03/06/2024";"0000";"18,6";"67,0";"931,4";"1,0";"170,0";"0,0";"";"24,4";"";""
"03/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"03/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"03/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"03/06/2024";"1200";"17,3";"78,0";"933,7";"2,1";"50,0";"5,0";"";"";"16,1";"0,0"
"03/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"03/06/2024";"1800";"24,2";"49,0";"930,3";"3,1";"300,0";"7,5";"";"";"";""
"03/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"04/06/2024";"0000";"18,9";"71,0";"931,5";"1,0";"50,0";"0,0";"";"18,8";"";""
"04/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"04/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"04/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"04/06/2024";"1200";"16,6";"91,0";"933,8";"4,6";"180,0";"10,0";"";"";"16,1";"0,0"
"04/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"04/06/2024";"1800";"17,6";"80,0";"932,3";"5,7";"140,0";"7,5";"";"";"";""
"04/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"05/06/2024";"0000";"15,4";"89,0";"933,6";"4,1";"160,0";"7,5";"";"23,1";"";""
"05/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"05/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"05/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"05/06/2024";"1200";"16,7";"84,0";"933,7";"2,6";"110,0";"7,5";"";"";"15,1";"0,1"
"05/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"05/06/2024";"1800";"23,1";"51,0";"930,0";"2,1";"30,0";"0,0";"";"";"";""
"05/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"06/06/2024";"0000";"16,5";"90,0";"931,1";"0,5";"140,0";"0,0";"";"25,1";"";""
"06/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"06/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"06/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"06/06/2024";"1200";"15,3";"93,0";"931,8";"2,1";"80,0";"7,5";"";"";"14,8";"0,0"
"06/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"06/06/2024";"1800";"25,1";"33,0";"929,7";"2,6";"270,0";"3,8";"";"";"";""
"06/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"07/06/2024";"0000";"18,9";"74,0";"931,4";"1,0";"130,0";"0,0";"";"26,0";"";""
"07/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"07/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"07/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"07/06/2024";"1200";"18,1";"82,0";"932,9";"1,5";"50,0";"0,0";"";"";"14,5";"0,0"
"07/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"07/06/2024";"1800";"26,0";"29,0";"930,4";"2,1";"10,0";"0,0";"";"";"";""
"07/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"08/06/2024";"0000";"19,5";"55,0";"931,7";"0,0";"0,0";"0,0";"";"26,2";"";""
"08/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"08/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"08/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"08/06/2024";"1200";"19,5";"66,0";"932,7";"1,5";"70,0";"6,3";"";"";"15,6";"0,0"
"08/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"08/06/2024";"1800";"26,2";"32,0";"929,8";"1,0";"180,0";"0,0";"";"";"";""
"08/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"09/06/2024";"0000";"18,3";"84,0";"930,7";"1,0";"160,0";"0,0";"";"26,3";"";""
"09/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"09/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"09/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"09/06/2024";"1200";"18,9";"73,0";"930,7";"2,6";"30,0";"0,0";"";"";"16,8";"0,0"
"09/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"09/06/2024";"1800";"26,3";"39,0";"927,5";"3,6";"340,0";"0,0";"";"";"";""
"09/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"10/06/2024";"0000";"20,7";"56,0";"927,8";"1,5";"20,0";"0,0";"";"27,0";"";""
"10/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"10/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"10/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"10/06/2024";"1200";"21,5";"55,0";"929,6";"4,1";"330,0";"0,0";"";"";"17,8";"0,0"
"10/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"10/06/2024";"1800";"26,9";"36,0";"927,8";"3,1";"310,0";"0,0";"";"";"";""
"10/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"11/06/2024";"0000";"21,8";"52,0";"929,5";"1,0";"290,0";"0,0";"";"26,5";"";""
"11/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"11/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"11/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"11/06/2024";"1200";"20,7";"66,0";"931,8";"1,5";"50,0";"3,8";"";"";"15,7";"0,0"
"11/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"11/06/2024";"1800";"26,4";"34,0";"929,4";"2,6";"150,0";"0,0";"";"";"";""
"11/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"12/06/2024";"0000";"18,7";"73,0";"931,0";"1,5";"170,0";"0,0";"";"27,1";"";""
"12/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"12/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"12/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"12/06/2024";"1200";"20,1";"63,0";"931,0";"3,6";"50,0";"0,0";"";"";"17,2";"0,0"
"12/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"12/06/2024";"1800";"27,1";"28,0";"928,0";"2,6";"320,0";"0,0";"";"";"";""
"12/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"13/06/2024";"0000";"18,1";"86,0";"929,3";"1,0";"150,0";"0,0";"";"26,1";"";""
"13/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"13/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"13/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"13/06/2024";"1200";"19,4";"62,0";"930,3";"2,6";"40,0";"0,0";"";"";"16,7";"0,0"
"13/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"13/06/2024";"1800";"26,1";"25,0";"926,7";"6,7";"350,0";"0,0";"";"";"";""
"13/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"14/06/2024";"0000";"21,1";"47,0";"928,7";"1,5";"30,0";"0,0";"";"26,6";"";""
"14/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"14/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"14/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"14/06/2024";"1200";"22,4";"36,0";"929,9";"5,7";"10,0";"0,0";"";"";"19,7";"0,0"
"14/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"14/06/2024";"1800";"26,6";"31,0";"927,8";"4,1";"340,0";"0,0";"";"";"";""
"14/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"15/06/2024";"0000";"22,0";"47,0";"929,5";"1,5";"60,0";"0,0";"";"27,1";"";""
"15/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"15/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"15/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"15/06/2024";"1200";"21,1";"58,0";"931,4";"3,6";"30,0";"1,3";"";"";"16,7";"0,0"
"15/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"15/06/2024";"1800";"27,1";"32,0";"928,7";"6,7";"340,0";"0,0";"";"";"";""
"15/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"16/06/2024";"0000";"21,2";"54,0";"929,4";"1,0";"50,0";"0,0";"";"27,2";"";""
"16/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"16/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"16/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"16/06/2024";"1200";"20,9";"64,0";"930,3";"2,1";"60,0";"0,0";"";"";"16,0";"0,0"
"16/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"16/06/2024";"1800";"27,2";"32,0";"926,1";"3,6";"340,0";"3,8";"";"";"";""
"16/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"17/06/2024";"0000";"22,8";"49,0";"926,8";"1,5";"50,0";"3,8";"";"26,2";"";""
"17/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"17/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"17/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"17/06/2024";"1200";"22,1";"49,0";"927,4";"4,1";"330,0";"0,0";"";"";"17,4";"0,0"
"17/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"17/06/2024";"1800";"26,2";"34,0";"924,6";"5,1";"330,0";"0,0";"";"";"";""
"17/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"18/06/2024";"0000";"22,1";"43,0";"925,6";"2,6";"20,0";"0,0";"";"25,6";"";""
"18/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"18/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"18/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"18/06/2024";"1200";"21,0";"44,0";"927,3";"6,7";"360,0";"0,0";"";"";"16,5";"0,0"
"18/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"18/06/2024";"1800";"25,3";"29,0";"925,1";"5,1";"300,0";"0,0";"";"";"";""
"18/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"19/06/2024";"0000";"21,2";"40,0";"927,1";"1,5";"350,0";"0,0";"";"26,3";"";""
"19/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"19/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"19/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"19/06/2024";"1200";"20,7";"49,0";"928,7";"3,6";"340,0";"0,0";"";"";"17,0";"0,0"
"19/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"19/06/2024";"1800";"26,2";"29,0";"926,7";"4,1";"340,0";"0,0";"";"";"";""
"19/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
