"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"15/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"16/07/2023";"0000";"12,5";"90,0";"928,3";"3,6";"160,0";"6,3";"";"23,8";"";""
"16/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"16/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"16/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"16/07/2023";"1200";"14,0";"81,0";"928,4";"1,5";"150,0";"3,8";"";"";"11,4";"0,0"
"16/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"16/07/2023";"1800";"23,8";"29,0";"926,1";"3,6";"310,0";"10,0";"";"";"";""
"16/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"17/07/2023";"0000";"19,6";"46,0";"927,6";"1,5";"310,0";"10,0";"";"25,5";"";""
"17/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"17/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"17/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"17/07/2023";"1200";"15,7";"82,0";"929,5";"3,1";"160,0";"5,0";"";"";"15,6";"0,0"
"17/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"17/07/2023";"1800";"25,5";"43,0";"926,8";"1,5";"270,0";"0,0";"";"";"";""
"17/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"18/07/2023";"0000";"14,8";"94,0";"929,5";"2,1";"140,0";"10,0";"";"17,5";"";""
"18/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"18/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"18/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"18/07/2023";"1200";"15,5";"94,0";"932,2";"3,6";"170,0";"10,0";"";"";"14,8";"0,0"
"18/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"18/07/2023";"1800";"16,4";"83,0";"932,7";"4,1";"210,0";"10,0";"";"";"";""
"18/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"19/07/2023";"0000";"14,0";"94,0";"935,0";"4,1";"180,0";"10,0";"";"16,5";"";""
"19/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"19/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"19/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"19/07/2023";"1200";"14,5";"94,0";"937,0";"5,1";"170,0";"10,0";"";"";"13,7";"0,0"
"19/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"19/07/2023";"1800";"16,5";"81,0";"936,2";"6,2";"150,0";"10,0";"";"";"";""
"19/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"20/07/2023";"0000";"14,3";"92,0";"938,5";"4,1";"140,0";"10,0";"";"21,1";"";""
"20/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"20/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"20/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"20/07/2023";"1200";"15,5";"80,0";"938,5";"4,6";"110,0";"10,0";"";"";"14,0";"0,0"
"20/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"20/07/2023";"1800";"21,1";"55,0";"934,5";"4,1";"90,0";"2,5";"";"";"";""
"20/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"21/07/2023";"0000";"15,5";"90,0";"936,3";"3,6";"140,0";"10,0";"";"23,5";"";""
"21/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"21/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"21/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"21/07/2023";"1200";"16,6";"78,0";"936,2";"3,6";"60,0";"2,5";"";"";"15,3";"0,0"
"21/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"21/07/2023";"1800";"23,5";"49,0";"933,3";"2,6";"130,0";"2,5";"";"";"";""
"21/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"22/07/2023";"0000";"15,8";"90,0";"934,2";"2,6";"190,0";"8,8";"";"22,3";"";""
"22/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"22/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"22/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"22/07/2023";"1200";"14,5";"89,0";"935,0";"2,6";"80,0";"7,5";"";"";"14,4";"0,0"
"22/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"22/07/2023";"1800";"22,1";"53,0";"932,0";"2,1";"60,0";"0,0";"";"";"";""
"22/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"23/07/2023";"0000";"15,4";"94,0";"932,2";"2,1";"160,0";"0,0";"";"25,4";"";""
"23/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"23/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"23/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"23/07/2023";"1200";"16,5";"73,0";"935,0";"3,1";"60,0";"0,0";"";"";"14,1";"0,0"
"23/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"23/07/2023";"1800";"25,3";"33,0";"933,2";"1,5";"200,0";"5,0";"";"";"";""
"23/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"24/07/2023";"0000";"20,3";"57,0";"934,0";"2,1";"100,0";"3,8";"";"25,4";"";""
"24/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"24/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"24/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"24/07/2023";"1200";"19,3";"62,0";"933,8";"2,6";"80,0";"0,0";"";"";"16,5";"0,0"
"24/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"24/07/2023";"1800";"25,4";"32,0";"930,8";"2,1";"280,0";"5,0";"";"";"";""
"24/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"25/07/2023";"0000";"20,4";"56,0";"931,7";"2,1";"160,0";"5,0";"";"25,0";"";""
"25/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"25/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"25/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"25/07/2023";"1200";"19,6";"59,0";"930,5";"3,1";"70,0";"0,0";"";"";"16,0";"0,0"
"25/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"25/07/2023";"1800";"24,6";"32,0";"927,5";"3,1";"310,0";"2,5";"";"";"";""
"25/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"26/07/2023";"0000";"20,9";"44,0";"928,7";"2,6";"100,0";"2,5";"";"26,9";"";""
"26/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"26/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"26/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"26/07/2023";"1200";"19,9";"65,0";"929,6";"2,6";"20,0";"0,0";"";"";"15,9";"0,0"
"26/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"26/07/2023";"1800";"26,5";"34,0";"927,1";"6,2";"320,0";"2,5";"";"";"";""
"26/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"27/07/2023";"0000";"20,6";"54,0";"929,1";"1,0";"40,0";"0,0";"";"25,0";"";""
"27/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"27/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"27/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"27/07/2023";"1200";"20,0";"70,0";"930,6";"2,1";"60,0";"2,5";"";"";"17,3";"0,0"
"27/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"27/07/2023";"1800";"19,4";"79,0";"930,1";"7,2";"180,0";"10,0";"";"";"";""
"27/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"28/07/2023";"0000";"17,6";"88,0";"932,0";"3,1";"140,0";"7,5";"";"25,9";"";""
"28/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"28/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"28/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"28/07/2023";"1200";"18,0";"81,0";"931,9";"2,1";"80,0";"7,5";"";"";"17,3";"0,0"
"28/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"28/07/2023";"1800";"25,7";"40,0";"928,7";"5,1";"330,0";"7,5";"";"";"";""
"28/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"29/07/2023";"0000";"19,0";"74,0";"931,0";"1,5";"230,0";"7,5";"";"15,6";"";""
"29/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"29/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"29/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"29/07/2023";"1200";"14,4";"94,0";"932,6";"5,7";"180,0";"10,0";"";"";"14,7";"0,3"
"29/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"29/07/2023";"1800";"14,6";"79,0";"931,6";"6,2";"150,0";"10,0";"";"";"";""
"29/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"30/07/2023";"0000";"12,6";"92,0";"933,8";"4,1";"150,0";"10,0";"";"19,1";"";""
"30/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"30/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"30/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"30/07/2023";"1200";"14,4";"80,0";"934,0";"4,1";"130,0";"7,5";"";"";"12,6";"0,3"
"30/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"30/07/2023";"1800";"18,1";"73,0";"931,2";"3,6";"150,0";"8,8";"";"";"";""
"30/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"31/07/2023";"0000";"14,3";"93,0";"933,1";"2,6";"130,0";"10,0";"";"25,0";"";""
"31/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"31/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"31/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"31/07/2023";"1200";"16,2";"80,0";"933,5";"3,1";"50,0";"7,5";"";"";"14,3";"0,0"
"31/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"31/07/2023";"1800";"24,2";"45,0";"930,0";"2,6";"320,0";"0,0";"";"";"";""
"31/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"01/08/2023";"0000";"16,1";"94,0";"932,3";"2,1";"120,0";"10,0";"";"25,3";"";""
"01/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"01/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"01/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"01/08/2023";"1200";"17,7";"77,0";"932,7";"4,1";"60,0";"6,3";"";"";"14,9";"0,0"
"01/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"01/08/2023";"1800";"25,0";"36,0";"930,4";"2,1";"50,0";"5,0";"";"";"";""
"01/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"02/08/2023";"0000";"16,7";"89,0";"932,0";"2,6";"110,0";"10,0";"";"28,6";"";""
"02/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"02/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"02/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"02/08/2023";"1200";"17,4";"82,0";"932,2";"1,5";"50,0";"0,0";"";"";"14,7";"0,0"
"02/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"02/08/2023";"1800";"28,0";"24,0";"929,1";"4,1";"10,0";"0,0";"";"";"";""
"02/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"03/08/2023";"0000";"21,2";"52,0";"929,4";"1,0";"120,0";"0,0";"";"28,6";"";""
"03/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"03/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"03/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"03/08/2023";"1200";"19,6";"59,0";"930,4";"2,1";"330,0";"0,0";"";"";"15,4";"0,0"
"03/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"03/08/2023";"1800";"28,6";"25,0";"927,5";"3,1";"230,0";"0,0";"";"";"";""
"03/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"04/08/2023";"0000";"17,0";"68,0";"929,6";"2,6";"140,0";"0,0";"";"23,2";"";""
"04/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"04/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"04/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"04/08/2023";"1200";"15,2";"85,0";"930,1";"2,6";"180,0";"2,5";"";"";"12,9";"0,0"
"04/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"04/08/2023";"1800";"23,0";"52,0";"927,4";"3,1";"190,0";"0,0";"";"";"";""
"04/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"05/08/2023";"0000";"17,6";"81,0";"929,0";"1,5";"10,0";"0,0";"";"26,9";"";""
"05/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"05/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"05/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"05/08/2023";"1200";"18,6";"73,0";"930,5";"2,6";"30,0";"0,0";"";"";"14,2";"0,0"
"05/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"05/08/2023";"1800";"26,8";"27,0";"928,7";"4,6";"150,0";"0,0";"";"";"";""
"05/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"06/08/2023";"0000";"15,9";"75,0";"931,0";"2,6";"130,0";"0,0";"";"29,3";"";""
"06/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"06/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"06/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"06/08/2023";"1200";"18,7";"69,0";"931,3";"2,6";"60,0";"0,0";"";"";"14,1";"0,0"
"06/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"06/08/2023";"1800";"29,3";"25,0";"927,4";"2,6";"310,0";"0,0";"";"";"";""
"06/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"07/08/2023";"0000";"23,6";"50,0";"929,0";"2,1";"60,0";"0,0";"";"29,5";"";""
"07/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"07/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"07/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"07/08/2023";"1200";"22,5";"44,0";"930,2";"1,5";"350,0";"0,0";"";"";"18,7";"0,0"
"07/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"07/08/2023";"1800";"29,5";"22,0";"927,6";"5,1";"300,0";"0,0";"";"";"";""
"07/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"08/08/2023";"0000";"18,5";"83,0";"931,6";"9,8";"200,0";"7,5";"";"17,9";"";""
"08/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"08/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"08/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"08/08/2023";"1200";"15,7";"94,0";"934,1";"4,1";"160,0";"10,0";"";"";"16,0";"0,0"
"08/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"08/08/2023";"1800";"17,5";"81,0";"932,5";"5,7";"140,0";"8,8";"";"";"";""
"08/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"09/08/2023";"0000";"16,4";"89,0";"934,2";"5,7";"150,0";"8,8";"";"22,9";"";""
"09/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"09/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"09/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"09/08/2023";"1200";"17,5";"82,0";"931,1";"5,1";"80,0";"8,8";"";"";"16,2";"0,0"
"09/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"09/08/2023";"1800";"20,8";"74,0";"928,6";"5,1";"160,0";"7,5";"";"";"";""
"09/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"10/08/2023";"0000";"17,0";"92,0";"929,3";"4,6";"60,0";"10,0";"";"25,5";"";""
"10/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"10/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"10/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"10/08/2023";"1200";"18,1";"80,0";"929,0";"4,1";"40,0";"1,3";"";"";"16,0";"10,0"
"10/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"10/08/2023";"1800";"25,5";"50,0";"925,9";"3,6";"80,0";"2,5";"";"";"";""
"10/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"11/08/2023";"0000";"19,7";"81,0";"927,7";"2,1";"100,0";"0,0";"";"29,8";"";""
"11/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"11/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"11/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"11/08/2023";"1200";"22,1";"62,0";"927,6";"2,1";"320,0";"0,0";"";"";"17,7";"0,0"
"11/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"11/08/2023";"1800";"21,8";"54,0";"927,4";"8,7";"160,0";"5,0";"";"";"";""
"11/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"12/08/2023";"0000";"18,6";"81,0";"927,7";"2,6";"160,0";"6,3";"";"25,7";"";""
"12/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"12/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"12/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"12/08/2023";"1200";"20,3";"66,0";"927,6";"2,1";"20,0";"5,0";"";"";"16,6";"1,0"
"12/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"12/08/2023";"1800";"19,0";"75,0";"929,8";"6,7";"160,0";"7,5";"";"";"";""
"12/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"13/08/2023";"0000";"17,9";"77,0";"928,7";"3,6";"60,0";"5,0";"";"16,8";"";""
"13/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"13/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"13/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"13/08/2023";"1200";"15,6";"94,0";"932,5";"5,7";"180,0";"10,0";"";"";"16,0";"1,0"
"13/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"13/08/2023";"1800";"16,0";"82,0";"930,1";"5,7";"150,0";"10,0";"";"";"";""
"13/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"14/08/2023";"0000";"13,2";"95,0";"932,2";"3,6";"150,0";"10,0";"";"16,2";"";""
"14/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"14/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"14/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"14/08/2023";"1200";"14,5";"93,0";"931,4";"3,6";"150,0";"10,0";"";"";"13,0";"0,0"
"14/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"14/08/2023";"1800";"16,2";"89,0";"929,4";"3,6";"140,0";"10,0";"";"";"";""
"14/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"15/08/2023";"0000";"15,7";"92,0";"930,8";"3,6";"150,0";"10,0";"";"23,6";"";""
"15/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"15/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"15/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"15/08/2023";"1200";"17,3";"87,0";"931,3";"2,6";"140,0";"8,8";"";"";"15,6";"0,0"
"15/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"15/08/2023";"1800";"22,8";"69,0";"928,2";"5,1";"180,0";"6,3";"";"";"";""
"15/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"16/08/2023";"0000";"17,5";"93,0";"930,7";"4,1";"160,0";"10,0";"";"26,5";"";""
"16/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"16/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"16/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"16/08/2023";"1200";"19,5";"80,0";"931,5";"4,1";"70,0";"7,5";"";"";"17,2";"0,0"
"16/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"16/08/2023";"1800";"25,9";"50,0";"929,1";"1,5";"30,0";"5,0";"";"";"";""
"16/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"17/08/2023";"0000";"19,2";"90,0";"930,1";"2,1";"170,0";"3,8";"";"27,6";"";""
"17/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"17/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"17/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"17/08/2023";"1200";"20,8";"69,0";"929,4";"2,6";"30,0";"0,0";"";"";"17,7";"0,0"
"17/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"17/08/2023";"1800";"26,9";"31,0";"925,3";"2,6";"300,0";"2,5";"";"";"";""
"17/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"18/08/2023";"0000";"21,5";"67,0";"925,6";"1,0";"120,0";"0,0";"";"29,0";"";""
"18/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"18/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"18/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"18/08/2023";"1200";"22,5";"55,0";"924,3";"3,6";"30,0";"0,0";"";"";"18,7";"0,0"
"18/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"18/08/2023";"1800";"29,0";"27,0";"919,9";"6,2";"320,0";"0,0";"";"";"";""
"18/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"19/08/2023";"0000";"24,9";"39,0";"919,6";"2,6";"30,0";"0,0";"";"25,0";"";""
"19/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"19/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"19/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"19/08/2023";"1200";"20,9";"51,0";"922,0";"5,1";"330,0";"6,3";"";"";"20,5";"0,0"
"19/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"19/08/2023";"1800";"24,6";"42,0";"921,2";"4,6";"270,0";"5,0";"";"";"";""
"19/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"20/08/2023";"0000";"16,7";"89,0";"923,0";"2,1";"140,0";"7,5";"";"25,3";"";""
"20/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"20/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"20/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"20/08/2023";"1200";"17,6";"81,0";"924,4";"2,6";"70,0";"8,8";"";"";"16,3";"0,0"
"20/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"20/08/2023";"1800";"25,3";"37,0";"921,7";"3,1";"330,0";"5,0";"";"";"";""
"20/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"21/08/2023";"0000";"21,4";"51,0";"922,5";"4,6";"350,0";"5,0";"";"26,5";"";""
"21/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"21/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"21/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"21/08/2023";"1200";"21,2";"60,0";"923,7";"4,1";"350,0";"0,0";"";"";"17,8";"0,0"
"21/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"21/08/2023";"1800";"26,3";"37,0";"921,1";"4,1";"270,0";"5,0";"";"";"";""
"21/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"22/08/2023";"0000";"19,8";"72,0";"923,2";"2,1";"80,0";"0,0";"";"29,6";"";""
"22/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"22/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"22/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"22/08/2023";"1200";"20,8";"61,0";"924,7";"3,1";"40,0";"0,0";"";"";"17,1";"0,0"
"22/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"22/08/2023";"1800";"29,6";"23,0";"920,0";"5,7";"340,0";"0,0";"";"";"";""
"22/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"23/08/2023";"0000";"24,9";"31,0";"920,7";"2,6";"360,0";"0,0";"";"32,4";"";""
"23/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"23/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"23/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"23/08/2023";"1200";"26,3";"32,0";"922,5";"4,1";"340,0";"0,0";"";"";"20,4";"0,0"
"23/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"23/08/2023";"1800";"31,9";"23,0";"918,4";"8,2";"330,0";"0,0";"";"";"";""
"23/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"24/08/2023";"0000";"27,3";"31,0";"919,9";"2,6";"340,0";"0,0";"";"31,9";"";""
"24/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"24/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"24/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"24/08/2023";"1200";"26,9";"29,0";"921,4";"3,6";"340,0";"0,0";"";"";"";"0,0"
"24/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"24/08/2023";"1800";"28,7";"21,0";"918,5";"6,2";"320,0";"10,0";"";"";"";""
"24/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"25/08/2023";"0000";"23,2";"61,0";"921,0";"7,2";"330,0";"7,5";"";"19,8";"";""
"25/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"25/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"25/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"25/08/2023";"1200";"17,5";"81,0";"923,9";"3,1";"160,0";"10,0";"";"";"16,8";"0,8"
"25/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"25/08/2023";"1800";"16,7";"82,0";"922,1";"6,2";"200,0";"10,0";"";"";"";""
"25/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"26/08/2023";"0000";"14,9";"94,0";"923,2";"3,1";"140,0";"10,0";"";"14,3";"";""
"26/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"26/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"26/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"26/08/2023";"1200";"13,6";"93,0";"926,8";"5,1";"160,0";"10,0";"";"";"12,8";"8,0"
"26/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"26/08/2023";"1800";"13,2";"89,0";"925,4";"6,2";"180,0";"8,8";"";"";"";""
"26/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"27/08/2023";"0000";"11,3";"92,0";"928,6";"6,7";"170,0";"8,8";"";"";"";""
"27/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"27/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"27/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"27/08/2023";"1200";"11,4";"92,0";"930,8";"6,2";"160,0";"10,0";"";"";"10,7";"2,0"
"27/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"27/08/2023";"1800";"11,0";"94,0";"929,0";"6,2";"160,0";"10,0";"";"";"";""
"27/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"28/08/2023";"0000";"11,2";"94,0";"930,6";"4,6";"150,0";"8,8";"";"14,4";"";""
